source_index,bout_key,fly_id,split,frames,seconds,path_mm,net_displacement_mm,mean_path_speed_mm_s,cycles_T1L,cycles_T1R,cycles_T2L,cycles_T2R,cycles_T3L,cycles_T3R
1042,bout_1042,202607/2026_07_08_20_20_19,train,329,0.41,6.660240650177002,5.689371109008789,16.244489390675614,4,4,3,4,3,4
1043,bout_1043,202607/2026_07_08_20_20_19,train,167,0.2075,4.429401874542236,4.32991361618042,21.346515058034875,2,2,2,2,2,2
1044,bout_1044,202607/2026_07_08_20_20_19,train,221,0.275,6.047059059143066,5.836148262023926,21.98930566961115,4,3,2,3,3,4
1045,bout_1045,202607/2026_07_08_20_20_19,train,426,0.53125,10.405552864074707,7.732877254486084,19.586923038258274,6,5,5,6,6,6
1046,bout_1046,202607/2026_07_08_20_20_19,train,193,0.24,6.93613862991333,6.805398941040039,28.900577624638878,3,3,3,3,3,3
1047,bout_1047,202607/2026_07_08_20_20_19,train,182,0.22625,8.404330253601074,8.300347328186035,37.14621106564011,3,3,3,3,3,3
1048,bout_1048,202607/2026_07_08_20_37_55,train,226,0.28125,8.791921615600586,8.539422988891602,31.26016574435764,3,4,4,3,3,4
1049,bout_1049,202607/2026_07_08_20_37_55,train,209,0.26,6.1404924392700195,5.793838024139404,23.617278612576996,2,3,3,3,2,3
1050,bout_1050,202607/2026_07_08_20_37_55,train,266,0.33125,6.533899307250977,6.3484272956848145,19.724979040757667,3,4,3,3,3,3
1051,bout_1051,202607/2026_07_08_20_37_55,train,340,0.42375,4.594334602355957,4.013908386230469,10.842087557182198,3,3,2,4,2,3
1052,bout_1052,202607/2026_07_08_20_37_55,train,229,0.285,6.73638916015625,6.5325751304626465,23.636453193530702,3,3,3,3,3,3
1053,bout_1053,202607/2026_07_08_20_37_55,train,170,0.21125,5.559114456176758,5.1848297119140625,26.315334703795305,3,2,2,3,4,3
1054,bout_1054,202607/2026_07_08_20_37_55,train,266,0.33125,5.086778163909912,4.73166036605835,15.356311438218603,4,4,3,3,3,4
1055,bout_1055,202607/2026_07_08_20_37_55,train,440,0.54875,16.07309913635254,15.799734115600586,29.290385669890735,6,7,7,6,6,7
1056,bout_1056,202607/2026_07_08_20_37_55,train,247,0.3075,11.523876190185547,10.771415710449219,37.4760201306847,4,5,4,4,4,4
1057,bout_1057,202607/2026_07_08_20_37_55,train,193,0.24,5.073511600494385,4.6559271812438965,21.139631668726604,2,3,3,2,3,2
1058,bout_1058,202607/2026_07_08_20_37_55,train,306,0.38125,4.054166793823242,3.597398042678833,10.63388011494621,2,3,2,2,3,2
1059,bout_1059,202607/2026_07_08_20_37_55,train,199,0.2475,9.935205459594727,9.527490615844727,40.14224428119081,4,3,3,4,4,3
1060,bout_1060,202607/2026_07_08_20_37_55,train,424,0.52875,14.346640586853027,11.64007568359375,27.133126405395792,7,6,6,7,7,6
1061,bout_1061,202607/2026_07_08_20_37_55,train,302,0.37625,8.974916458129883,8.277042388916016,23.853598559813644,4,4,5,4,4,4
1062,bout_1062,202607/2026_07_08_20_37_55,train,198,0.24625,6.989123344421387,6.902742385864258,28.38222677937619,3,3,3,3,3,4
1063,bout_1063,202607/2026_07_08_20_37_55,train,265,0.33,5.082869529724121,4.6485209465026855,15.402634938557942,3,3,2,3,3,4
1064,bout_1064,202607/2026_07_08_20_37_55,train,162,0.20125,6.379546165466309,6.271702289581299,31.699608275608984,3,2,2,3,3,2
1065,bout_1065,202607/2026_07_08_20_37_55,train,245,0.305,10.652275085449219,9.416162490844727,34.92549208344006,5,4,4,5,4,4
1066,bout_1066,202607/2026_07_08_20_37_55,train,177,0.22,3.265270709991455,2.9997618198394775,14.84213959087025,2,2,2,2,1,2
1067,bout_1067,202607/2026_07_08_20_37_55,train,343,0.4275,8.910573959350586,8.729361534118652,20.843447858130027,4,4,4,4,5,4
1068,bout_1068,202607/2026_07_08_20_37_55,train,323,0.4025,6.9911417961120605,6.736991882324219,17.36929638785605,3,2,2,3,3,2
1069,bout_1069,202607/2026_07_08_20_37_55,train,284,0.35375,7.485064506530762,7.071765899658203,21.159192951323707,3,4,4,3,2,4
1070,bout_1070,202607/2026_07_08_20_37_55,train,330,0.41125,11.861360549926758,11.552359580993652,28.842214103165368,5,5,5,5,5,5
1071,bout_1071,202607/2026_07_08_20_37_55,train,186,0.23125,5.43522834777832,5.3039984703063965,23.5036901525549,2,3,3,3,2,3
1072,bout_1072,202607/2026_07_08_20_37_55,train,270,0.33625,7.8995184898376465,7.5522780418396,23.492991791338728,3,4,4,3,3,4
1073,bout_1073,202607/2026_07_08_20_37_55,train,308,0.38375,4.032370567321777,3.783820152282715,10.507806038623524,3,3,2,3,3,3
1074,bout_1074,202607/2026_07_08_20_37_55,train,473,0.59,9.787622451782227,6.3635711669921875,16.589190596241064,6,5,4,4,3,3
1075,bout_1075,202607/2026_07_08_20_37_55,train,379,0.4725,5.460195064544678,5.138461589813232,11.555968390570747,5,3,3,3,4,3
1076,bout_1076,202607/2026_07_08_20_37_55,train,216,0.26875,4.622662544250488,4.467344284057617,17.200604815815772,2,2,2,2,3,2
1077,bout_1077,202607/2026_07_08_20_37_55,train,275,0.3425,7.36729097366333,6.984537601470947,21.510338609235998,4,4,3,5,3,4
1078,bout_1078,202607/2026_07_08_20_37_55,train,234,0.29125,5.463473796844482,5.3496809005737305,18.758708315345864,3,2,2,3,3,2
1079,bout_1079,202607/2026_07_08_20_37_55,train,502,0.62625,5.753466606140137,5.175384521484375,9.187172225373471,4,4,4,3,5,4
1080,bout_1080,202607/2026_07_08_20_37_55,train,238,0.29625,4.653841495513916,4.361800670623779,15.709169605110265,3,2,3,3,2,3
1081,bout_1081,202607/2026_07_08_20_37_55,train,242,0.30125,3.896677017211914,3.7499053478240967,12.9350274430271,2,4,2,3,2,2
1082,bout_1082,202607/2026_07_08_20_37_55,train,252,0.31375,6.148502349853516,5.932988166809082,19.596820238576942,4,3,3,4,4,3
1083,bout_1083,202607/2026_07_08_20_37_55,train,181,0.225,5.785674095153809,5.626583099365234,25.714107089572483,2,3,3,2,3,3
1084,bout_1084,202607/2026_07_08_20_58_27,validation,287,0.3575,5.822487831115723,5.637391090393066,16.286679247876148,3,3,3,3,2,3
1085,bout_1085,202607/2026_07_08_20_58_27,validation,243,0.3025,4.663492679595947,4.562852382659912,15.416504725937017,2,3,3,2,2,3
1086,bout_1086,202607/2026_07_08_20_58_27,validation,160,0.19875,5.264772415161133,5.00954532623291,26.489420956785573,2,2,2,2,2,2
1087,bout_1087,202607/2026_07_08_20_58_27,validation,270,0.33625,8.347110748291016,8.095634460449219,24.8241211845086,3,4,4,3,3,4
1088,bout_1088,202607/2026_07_08_20_58_27,validation,230,0.28625,4.711660861968994,4.540159225463867,16.45995060949867,3,2,2,3,3,3
1089,bout_1089,202607/2026_07_08_20_58_27,validation,222,0.27625,9.555100440979004,9.431171417236328,34.58859888137196,3,4,4,3,3,4
1090,bout_1090,202607/2026_07_08_20_58_27,validation,411,0.5125,7.317193031311035,7.066684722900391,14.277449817192265,5,5,4,4,4,4
1091,bout_1091,202607/2026_07_08_20_58_27,validation,294,0.36625,9.087152481079102,8.647795677185059,24.811337832297887,4,4,4,4,4,4
1092,bout_1092,202607/2026_07_08_20_58_27,validation,295,0.3675,11.313343048095703,11.015652656555176,30.78460693359375,4,5,5,4,5,5
1093,bout_1093,202607/2026_07_08_20_58_27,validation,127,0.1575,4.720056056976318,4.588622570037842,29.968609885563925,2,2,2,1,2,2
1094,bout_1094,202607/2026_07_08_20_58_27,validation,357,0.445,5.341226577758789,5.132898330688477,12.002756354514133,3,4,3,3,4,4
1095,bout_1095,202607/2026_07_08_20_58_27,validation,178,0.22125,3.9262261390686035,3.779386043548584,17.745654865846795,3,2,2,3,2,2
1096,bout_1096,202607/2026_07_08_20_58_27,validation,297,0.37,7.241110801696777,7.099619388580322,19.570569734315615,4,4,4,4,4,4
1097,bout_1097,202607/2026_07_08_20_58_27,validation,278,0.34625,8.922451972961426,8.751482963562012,25.768814362343466,4,4,4,4,4,5
1098,bout_1098,202607/2026_07_08_20_58_27,validation,329,0.41,7.486394882202148,7.313730716705322,18.259499712688168,4,5,4,4,3,4
1099,bout_1099,202607/2026_07_08_20_58_27,validation,264,0.32875,7.252761363983154,6.891432762145996,22.061631525424044,3,4,4,3,3,4
1100,bout_1100,202607/2026_07_08_20_58_27,validation,200,0.24875,7.396239280700684,7.265820503234863,29.733625249047975,4,3,3,3,4,3
1101,bout_1101,202607/2026_07_08_20_58_27,validation,280,0.34875,6.33447265625,6.111559867858887,18.16336245519713,3,4,4,3,3,4
1102,bout_1102,202607/2026_07_08_20_58_27,validation,292,0.36375,11.224899291992188,11.095282554626465,30.858829668707042,5,4,4,5,5,5
1103,bout_1103,202607/2026_07_08_20_58_27,validation,383,0.4775,5.770221710205078,5.117876052856445,12.084233948073463,3,4,4,4,3,5
1104,bout_1104,202607/2026_07_08_20_58_27,validation,301,0.375,5.546236991882324,5.312478542327881,14.789965311686197,3,4,3,3,3,3
1105,bout_1105,202607/2026_07_08_20_58_27,validation,233,0.29,6.6940016746521,6.431395530700684,23.08276439535207,3,3,3,3,3,4
1106,bout_1106,202607/2026_07_08_20_58_27,validation,374,0.46625,12.822257995605469,12.193419456481934,27.50082143829591,5,6,6,6,6,6
1107,bout_1107,202607/2026_07_08_20_58_27,validation,205,0.255,4.73549222946167,4.473189353942871,18.570557762594785,2,3,3,2,2,3
1108,bout_1108,202607/2026_07_08_20_58_27,validation,220,0.27375,5.476873397827148,5.359938621520996,20.006843462382278,4,3,3,2,2,3
1109,bout_1109,202607/2026_07_08_20_58_27,validation,361,0.45,19.886581420898438,19.506677627563477,44.192403157552086,6,7,7,6,6,7
1110,bout_1110,202607/2026_07_08_20_58_27,validation,265,0.33,13.466829299926758,13.169058799743652,40.80857363614169,5,5,5,4,4,6
1111,bout_1111,202607/2026_07_08_20_58_27,validation,161,0.2,3.95005464553833,3.6949455738067627,19.75027322769165,2,3,2,2,2,2
1112,bout_1112,202607/2026_07_08_20_58_27,validation,184,0.22875,8.081222534179688,7.95438814163208,35.32774878329918,3,3,3,3,3,3
1113,bout_1113,202607/2026_07_08_20_58_27,validation,157,0.195,5.023598670959473,4.914194583892822,25.762044466458832,3,2,2,3,3,2
1114,bout_1114,202607/2026_07_08_20_58_27,validation,220,0.27375,4.89481258392334,4.75759220123291,17.880593913875213,3,2,3,2,2,2
1115,bout_1115,202607/2026_07_08_20_58_27,validation,216,0.26875,7.023897171020508,6.890208721160889,26.135431334029796,3,3,3,3,3,3
1116,bout_1116,202607/2026_07_08_20_58_27,validation,305,0.38,9.728893280029297,9.542010307312012,25.602350736919202,4,5,4,4,4,5
1117,bout_1117,202607/2026_07_09_09_46_29,validation,151,0.1875,4.072803497314453,3.9218428134918213,21.72161865234375,2,3,2,2,3,2
1118,bout_1118,202607/2026_07_09_09_46_29,validation,264,0.32875,6.587194919586182,6.020969390869141,20.03709481242945,3,4,4,3,5,5
1119,bout_1119,202607/2026_07_09_09_46_29,validation,229,0.285,5.567020416259766,5.095569133758545,19.533404969332512,3,4,3,3,4,2
1120,bout_1120,202607/2026_07_09_09_46_29,validation,298,0.37125,7.6990766525268555,6.646880149841309,20.738253609499946,4,3,3,4,4,3
1121,bout_1121,202607/2026_07_09_09_46_29,validation,372,0.46375,8.602493286132812,7.4734110832214355,18.54985075176887,5,5,4,4,5,4
1122,bout_1122,202607/2026_07_09_09_46_29,validation,302,0.37625,6.063057899475098,5.4969940185546875,16.114439599933817,3,4,3,3,3,3
1123,bout_1123,202607/2026_07_09_09_46_29,validation,145,0.18,4.398675441741943,4.159690856933594,24.437085787455242,2,2,1,2,2,2
1124,bout_1124,202607/2026_07_09_09_46_29,validation,188,0.23375,4.781519889831543,4.513687610626221,20.45570006345045,2,3,2,2,2,2
1125,bout_1125,202607/2026_07_09_09_46_29,validation,359,0.4475,10.662332534790039,9.6438570022583,23.826441418525228,5,4,4,5,5,5
1126,bout_1126,202607/2026_07_09_09_46_29,validation,197,0.245,4.482193946838379,4.019349098205566,18.294669170768895,2,2,3,2,2,5
1127,bout_1127,202607/2026_07_09_09_46_29,validation,182,0.22625,5.251564979553223,5.084368705749512,23.211336926202087,3,2,2,4,3,2
1128,bout_1128,202607/2026_07_09_09_46_29,validation,159,0.1975,4.393860340118408,4.30828857421875,22.247394127181813,2,2,2,2,4,2
1129,bout_1129,202607/2026_07_09_09_46_29,validation,194,0.24125,5.008360385894775,4.743227481842041,20.76004305034104,2,3,3,2,2,3
1130,bout_1130,202607/2026_07_09_09_46_29,validation,233,0.29,5.6042609214782715,5.188403129577637,19.325037660269903,3,3,3,3,2,3
1131,bout_1131,202607/2026_07_09_09_46_29,validation,179,0.2225,4.7283782958984375,4.598508834838867,21.251138408532302,4,3,2,2,3,2
1132,bout_1132,202607/2026_07_09_09_46_29,validation,183,0.2275,5.035000801086426,4.886127471923828,22.131871653127146,3,2,3,3,3,2
1133,bout_1133,202607/2026_07_09_09_46_29,validation,195,0.2425,5.061357498168945,4.831795692443848,20.871577312036887,3,3,3,3,2,2
1134,bout_1134,202607/2026_07_09_09_46_29,validation,283,0.3525,5.5547709465026855,4.584383964538574,15.758215451071448,2,3,2,2,4,3
1135,bout_1135,202607/2026_07_09_09_46_29,validation,313,0.39,10.564139366149902,9.891959190368652,27.0875368362818,4,5,5,5,4,4
1136,bout_1136,202607/2026_07_09_09_46_29,validation,173,0.215,5.082615852355957,4.950169563293457,23.640073731888172,2,3,2,2,2,2
1137,bout_1137,202607/2026_07_09_09_46_29,validation,207,0.2575,5.369819164276123,4.722904205322266,20.853666657383002,3,3,4,3,3,3
1138,bout_1138,202607/2026_07_09_09_46_29,validation,396,0.49375,7.609928607940674,6.689352989196777,15.412513636335541,5,6,5,5,5,5
1139,bout_1139,202607/2026_07_09_09_46_29,validation,152,0.18875,3.720627784729004,3.5853004455566406,19.711935283332473,2,2,2,2,2,2
1140,bout_1140,202607/2026_07_09_09_46_29,validation,247,0.3075,6.028328895568848,5.631415367126465,19.604321611606007,3,3,3,2,3,3
1141,bout_1141,202607/2026_07_09_09_46_29,validation,264,0.32875,8.033587455749512,7.636549472808838,24.436767926234257,4,3,5,4,4,4
1142,bout_1142,202607/2026_07_09_09_46_29,validation,218,0.27125,4.083309650421143,3.9252917766571045,15.053676130584858,3,2,2,2,2,3
1143,bout_1143,202607/2026_07_09_09_46_29,validation,275,0.3425,4.747283935546875,4.5803422927856445,13.860683023494525,3,3,2,3,4,2
1144,bout_1144,202607/2026_07_09_09_46_29,validation,276,0.34375,6.067293643951416,5.771156311035156,17.65030878240412,4,4,4,3,3,3
1145,bout_1145,202607/2026_07_09_09_46_29,validation,736,0.91875,15.393033981323242,12.675006866455078,16.754322700759992,8,8,8,8,12,7
1146,bout_1146,202607/2026_07_09_09_46_29,validation,251,0.3125,5.118379592895508,4.60970401763916,16.378814697265625,3,2,3,3,4,2
1147,bout_1147,202607/2026_07_09_09_46_29,validation,227,0.2825,7.128057956695557,6.923961162567139,25.232063563524097,3,3,3,3,3,3
1148,bout_1148,202607/2026_07_09_09_46_29,validation,215,0.2675,6.6725873947143555,6.295884609222412,24.944251942857402,3,3,3,3,3,3
1149,bout_1149,202607/2026_07_09_09_46_29,validation,192,0.23875,4.869268417358398,4.550143241882324,20.39484153867392,2,3,4,2,4,3
1150,bout_1150,202607/2026_07_09_09_46_29,validation,210,0.26125,5.883480072021484,5.723168849945068,22.52049788333583,3,3,3,3,4,2
1151,bout_1151,202607/2026_07_09_09_46_29,validation,263,0.3275,6.890798091888428,6.277166843414307,21.040604860728024,4,4,4,4,4,4
1152,bout_1152,202607/2026_07_09_09_46_29,validation,186,0.23125,4.466499328613281,4.2855706214904785,19.314591691300674,2,2,3,3,4,2
1153,bout_1153,202607/2026_07_09_09_46_29,validation,527,0.6575,10.05611801147461,9.681077003479004,15.294476063079255,6,6,9,6,5,6
1154,bout_1154,202607/2026_07_09_09_46_29,validation,279,0.3475,5.783371925354004,5.599775314331055,16.642796907493537,3,3,4,3,3,4
1155,bout_1155,202607/2026_07_09_09_46_29,validation,181,0.225,5.42445182800293,5.087769508361816,24.10867479112413,3,2,2,3,3,2
1156,bout_1156,202607/2026_07_09_09_46_29,validation,182,0.22625,5.104527473449707,4.960148811340332,22.561447396462793,3,3,3,3,3,2
1157,bout_1157,202607/2026_07_09_09_46_29,validation,266,0.33125,4.76320743560791,3.8136396408081055,14.379494145231428,3,3,3,2,3,3
1158,bout_1158,202607/2026_07_09_09_46_29,validation,284,0.35375,9.747435569763184,8.80479907989502,27.554588183076138,4,4,4,5,5,4
1159,bout_1159,202607/2026_07_09_09_46_29,validation,333,0.415,9.60103988647461,7.754026412963867,23.135035871023156,4,5,5,4,4,4
1160,bout_1160,202607/2026_07_09_09_46_29,validation,223,0.2775,7.840558052062988,7.682335376739502,28.254263250677432,4,3,3,3,4,3
1161,bout_1161,202607/2026_07_09_09_46_29,validation,636,0.79375,11.458442687988281,8.5778169631958,14.435833307701772,6,6,6,6,6,6
1162,bout_1162,202607/2026_07_09_09_46_29,validation,174,0.21625,3.79350209236145,3.6915783882141113,17.542206207451795,2,2,2,2,3,2
1163,bout_1163,202607/2026_07_09_09_46_29,validation,174,0.21625,4.937743663787842,4.766175270080566,22.83349671115765,3,2,2,3,3,2
1164,bout_1164,202607/2026_07_09_09_46_29,validation,381,0.475,7.929386138916016,7.445695400238037,16.693444502981087,4,4,5,4,4,4
1165,bout_1165,202607/2026_07_09_09_46_29,validation,519,0.6475,10.954345703125,9.811887741088867,16.917908421814673,6,7,7,6,6,6
1166,bout_1166,202607/2026_07_09_09_46_29,validation,559,0.6975,9.843225479125977,9.023295402526855,14.11215122455337,6,6,8,5,8,6
1167,bout_1167,202607/2026_07_09_09_46_29,validation,702,0.87625,18.674070358276367,15.282600402832031,21.311349909587864,11,10,10,9,10,10
1168,bout_1168,202607/2026_07_09_09_46_29,validation,379,0.4725,9.368881225585938,7.666090965270996,19.828320054150133,5,5,5,5,5,5
1169,bout_1169,202607/2026_07_09_09_46_29,validation,198,0.24625,4.160888671875,3.950847864151001,16.89700983502538,2,3,3,2,2,2
1170,bout_1170,202607/2026_07_09_09_46_29,validation,185,0.23,4.079981327056885,3.910738229751587,17.73904924807341,2,3,2,2,2,2
1171,bout_1171,202607/2026_07_09_09_46_29,validation,223,0.2775,5.102664947509766,4.98491096496582,18.387981792827983,3,3,3,3,3,3
1172,bout_1172,202607/2026_07_09_09_46_29,validation,273,0.34,7.294744968414307,6.480812072753906,21.455132260042078,4,4,5,4,4,4
1173,bout_1173,202607/2026_07_09_09_46_29,validation,312,0.38875,6.795561790466309,6.4230146408081055,17.48054479862716,4,4,4,4,5,3
1174,bout_1174,202607/2026_07_09_09_46_29,validation,241,0.3,6.389359951019287,5.950160503387451,21.297866503397625,3,3,4,3,3,3
1175,bout_1175,202607/2026_07_09_09_46_29,validation,327,0.4075,7.840080261230469,6.962460994720459,19.23946076375575,5,4,5,4,5,5
1176,bout_1176,202607/2026_07_09_09_46_29,validation,310,0.38625,6.628950119018555,6.231932640075684,17.162330405226033,3,4,4,3,3,4
1177,bout_1177,202607/2026_07_09_09_46_29,validation,345,0.43,5.004062175750732,4.241669654846191,11.637353897094727,4,2,2,3,7,3
1178,bout_1178,202607/2026_07_09_09_46_29,validation,373,0.465,7.204628944396973,6.506657123565674,15.493825686875208,4,4,4,4,4,5
1179,bout_1179,202607/2026_07_09_09_46_29,validation,354,0.44125,6.296372413635254,5.880919456481934,14.269399237700293,4,4,4,3,6,4
1180,bout_1180,202607/2026_07_09_09_46_29,validation,374,0.46625,6.884422779083252,4.295523166656494,14.765518024843436,6,4,4,5,4,7
1181,bout_1181,202607/2026_07_09_09_46_29,validation,692,0.86375,11.881903648376465,9.652989387512207,13.756183673952492,8,7,7,6,7,6
1182,bout_1182,202607/2026_07_09_09_46_29,validation,193,0.24,5.539731979370117,5.462376594543457,23.082216580708824,3,2,2,3,3,2
1183,bout_1183,202607/2026_07_09_09_46_29,validation,419,0.5225,8.680089950561523,5.91876220703125,16.612612345572295,5,6,6,4,4,5
1184,bout_1184,202607/2026_07_09_09_46_29,validation,142,0.17625,4.02672815322876,3.811509847640991,22.8466845573263,2,2,1,2,3,2
1185,bout_1185,202607/2026_07_09_09_46_29,validation,256,0.31875,4.909764766693115,4.325695991516113,15.403183581782324,3,3,3,3,3,3
1186,bout_1186,202607/2026_07_09_09_46_29,validation,256,0.31875,4.377585411071777,3.823155403137207,13.73360128963695,2,3,3,2,4,3
1187,bout_1187,202607/2026_07_09_09_46_29,validation,310,0.38625,5.038304328918457,4.637589454650879,13.044153602377882,3,3,3,3,3,3
1188,bout_1188,202607/2026_07_09_09_46_29,validation,240,0.29875,6.647387504577637,6.004952430725098,22.25066947138958,3,4,4,3,4,3
1189,bout_1189,202607/2026_07_09_09_46_29,validation,438,0.54625,7.580562114715576,6.869587421417236,13.877459248907233,6,6,8,6,5,5
1190,bout_1190,202607/2026_07_09_09_46_29,validation,265,0.33,5.191571235656738,4.939184665679932,15.73203404744466,3,3,3,2,3,3
1191,bout_1191,202607/2026_07_09_09_46_29,validation,292,0.36375,5.8749494552612305,5.452993392944336,16.151063794532593,4,4,3,3,3,3
1192,bout_1192,202607/2026_07_09_09_46_29,validation,349,0.435,7.758317947387695,7.275429725646973,17.83521367215562,4,4,4,4,4,3
1193,bout_1193,202607/2026_07_09_09_46_29,validation,410,0.51125,6.911116600036621,5.574971675872803,13.518076479289235,5,6,4,4,4,3
1194,bout_1194,202607/2026_07_09_09_46_29,validation,338,0.42125,8.731807708740234,8.016545295715332,20.728326905021326,5,4,4,5,5,5
1195,bout_1195,202607/2026_07_09_09_46_29,validation,146,0.18125,4.684627056121826,4.478518486022949,25.846218240672144,2,2,2,2,2,2
1196,bout_1196,202607/2026_07_09_09_46_29,validation,168,0.20875,3.6001105308532715,3.341949462890625,17.246038471153398,2,2,2,2,3,2
1197,bout_1197,202607/2026_07_09_09_46_29,validation,149,0.185,4.402769088745117,4.259791851043701,23.798751831054688,2,2,2,2,2,3
1198,bout_1198,202607/2026_07_09_09_46_29,validation,219,0.2725,4.0794548988342285,3.949455738067627,14.970476692969644,3,3,3,2,4,2
1199,bout_1199,202607/2026_07_09_09_46_29,validation,203,0.2525,5.588641166687012,5.43996000289917,22.133232343314898,3,3,2,3,4,3
1200,bout_1200,202607/2026_07_09_09_46_29,validation,467,0.5825,8.836915969848633,6.029860496520996,15.170671192873188,6,5,5,5,6,4
1201,bout_1201,202607/2026_07_09_09_46_29,validation,201,0.25,3.4618022441864014,3.1672863960266113,13.847208976745605,3,3,2,2,2,2
1202,bout_1202,202607/2026_07_09_09_46_29,validation,299,0.3725,3.978254795074463,3.6367239952087402,10.679878644495203,3,3,3,3,3,2
1203,bout_1203,202607/2026_07_09_09_46_29,validation,282,0.35125,5.5512847900390625,5.181183815002441,15.804369509008007,4,4,3,3,5,3
1204,bout_1204,202607/2026_07_09_09_46_29,validation,490,0.61125,9.018131256103516,8.047768592834473,14.753588967040518,5,5,9,5,6,5
1205,bout_1205,202607/2026_07_09_09_46_29,validation,327,0.4075,5.2152018547058105,4.7375383377075195,12.798041361241253,4,4,4,4,2,3
1206,bout_1206,202607/2026_07_09_09_46_29,validation,197,0.245,2.600393056869507,2.3831286430358887,10.613849211712273,3,2,2,2,3,2
1207,bout_1207,202607/2026_07_09_09_46_29,validation,164,0.20375,4.042869567871094,3.826694965362549,19.84230462758819,2,4,2,2,4,2
1208,bout_1208,202607/2026_07_09_09_46_29,validation,302,0.37625,6.097991943359375,5.6185760498046875,16.20728755710133,4,5,4,3,3,4
1209,bout_1209,202607/2026_07_09_09_46_29,validation,278,0.34625,4.661395072937012,4.300266265869141,13.46251284602747,3,3,3,2,3,3
1210,bout_1210,202607/2026_07_09_09_46_29,validation,193,0.24,5.274779319763184,5.053233623504639,21.97824716567993,3,4,4,2,3,3
1211,bout_1211,202607/2026_07_09_09_46_29,validation,303,0.3775,6.592279434204102,4.312869548797607,17.462991878686363,4,4,4,4,2,3
1212,bout_1212,202607/2026_07_09_09_46_29,validation,317,0.395,5.661865234375,5.051159858703613,14.333836036392404,4,4,4,3,5,2
1213,bout_1213,202607/2026_07_09_09_46_29,validation,251,0.3125,7.134449005126953,6.813208103179932,22.83023681640625,4,3,3,4,5,3
1214,bout_1214,202607/2026_07_09_09_46_29,validation,268,0.33375,5.013927459716797,4.731719493865967,15.023003624619616,3,3,4,3,3,2
1215,bout_1215,202607/2026_07_09_09_46_29,validation,267,0.3325,6.014216899871826,5.507763862609863,18.087870375554363,3,3,4,3,3,3
1216,bout_1216,202607/2026_07_09_09_46_29,validation,413,0.515,7.471863746643066,5.529290199279785,14.508473294452555,5,6,6,4,4,4
1217,bout_1217,202607/2026_07_09_09_46_29,validation,254,0.31625,4.566948413848877,4.380711555480957,14.44094360110317,2,3,3,2,3,2
1218,bout_1218,202607/2026_07_09_09_46_29,validation,379,0.4725,12.519006729125977,11.574016571044922,26.495252336774556,6,6,6,6,6,6
1219,bout_1219,202607/2026_07_09_09_46_29,validation,245,0.305,5.226784706115723,4.972015857696533,17.136999036444994,3,3,3,4,4,3
1220,bout_1220,202607/2026_07_09_09_46_29,validation,338,0.42125,8.974462509155273,8.475408554077148,21.30436203953774,4,5,6,4,6,5
1221,bout_1221,202607/2026_07_09_09_46_29,validation,305,0.38,8.402240753173828,8.130277633666992,22.111159876773232,4,5,4,4,5,4
1222,bout_1222,202607/2026_07_09_09_46_29,validation,226,0.28125,4.1417388916015625,3.8270552158355713,14.726182725694445,3,2,2,2,3,2
1223,bout_1223,202607/2026_07_09_09_46_29,validation,300,0.37375,5.95245361328125,5.759361267089844,15.9262972930602,5,3,3,4,4,4
1224,bout_1224,202607/2026_07_09_09_46_29,validation,183,0.2275,5.7042999267578125,5.502591133117676,25.07384583190247,3,2,2,3,3,3
1225,bout_1225,202607/2026_07_09_09_46_29,validation,264,0.32875,5.337644577026367,5.16204309463501,16.236181222893894,3,3,3,3,3,3
1226,bout_1226,202607/2026_07_09_09_46_29,validation,421,0.525,11.155082702636719,9.296697616577148,21.247776576450892,6,6,6,6,5,6
1227,bout_1227,202607/2026_07_09_09_46_29,validation,178,0.22125,4.896164417266846,4.59052848815918,22.129556688211732,3,2,2,3,3,2
1228,bout_1228,202607/2026_07_09_12_58_54,train,557,0.695,13.480146408081055,13.117304801940918,19.39589411234684,6,6,6,6,6,7
1229,bout_1229,202607/2026_07_09_12_58_54,train,273,0.34,7.8080902099609375,7.588452339172363,22.964971205767462,3,3,4,3,3,4
1230,bout_1230,202607/2026_07_09_12_58_54,train,225,0.28,6.651877403259277,6.504296779632568,23.756705011640275,2,3,3,2,3,4
1231,bout_1231,202607/2026_07_09_12_58_54,train,295,0.3675,5.549976825714111,5.010805606842041,15.101977757045201,3,3,3,3,4,3
1232,bout_1232,202607/2026_07_09_12_58_54,train,358,0.44625,10.590266227722168,10.0404634475708,23.73168902570794,5,5,5,5,5,5
1233,bout_1233,202607/2026_07_09_12_58_54,train,437,0.545,15.071761131286621,13.837635040283203,27.65460758034242,6,7,7,6,6,7
1234,bout_1234,202607/2026_07_09_12_58_54,train,252,0.31375,3.807680130004883,3.6274144649505615,12.136032286868154,2,3,4,2,2,2
1235,bout_1235,202607/2026_07_09_12_58_54,train,268,0.33375,3.6868908405303955,3.4703664779663086,11.046863941664107,3,2,2,3,3,3
1236,bout_1236,202607/2026_07_09_12_58_54,train,221,0.275,5.376518249511719,5.246143817901611,19.550975452769883,3,3,3,3,4,3
1237,bout_1237,202607/2026_07_09_12_58_54,train,210,0.26125,5.278887748718262,5.094405651092529,20.206268894615356,2,3,3,2,3,3
